,class
ENST00000555097.1_ENSG00000100575.13_OTTHUMG00000140322.6_OTTHUMT00000412428.2_TIMM9_012_TIMM9_377_UTR5:1_244_CDS:245_377_,0
ENST00000507103.1_ENSG00000109536.11_OTTHUMG00000160202.24_OTTHUMT00000365266.2_FRG1_003_FRG1_421_CDS:1_255_UTR3:256_421_,0
ENST00000465680.2_ENSG00000107593.16_OTTHUMG00000018910.3_OTTHUMT00000049864.3_PKD2L1_002_PKD2L1_423_CDS:1_187_UTR3:188_423_,0
ENST00000468187.6_ENSG00000173068.17_OTTHUMG00000019593.12_OTTHUMT00000051782.4_BNC2_002_BNC2_662_CDS:1_330_UTR3:331_662_,0
ENST00000614708.1_ENSG00000149646.12_OTTHUMG00000032371.6_OTTHUMT00000473780.1_CNBD2_008_CNBD2_662_CDS:1_77_UTR3:78_662_,0
ENST00000622320.4_ENSG00000052749.13_OTTHUMG00000018855.6_OTTHUMT00000474970.2_RRP12_013_RRP12_543_UTR5:1_445_CDS:446_543_,0
ENST00000558384.1_ENSG00000128918.14_OTTHUMG00000132624.4_OTTHUMT00000416306.1_ALDH1A2_023_ALDH1A2_466_CDS:1_73_UTR3:74_466_,0
ENST00000592308.1_ENSG00000278318.4_OTTHUMG00000182377.4_OTTHUMT00000460834.3_ZNF229_004_ZNF229_525_UTR5:1_488_CDS:489_525_,0
ENST00000452757.5_ENSG00000100218.11_OTTHUMG00000150602.3_OTTHUMT00000319070.1_RSPH14_003_RSPH14_509_CDS:1_204_UTR3:205_509_,0
ENST00000425210.5_ENSG00000152689.17_OTTHUMG00000152124.19_OTTHUMT00000325464.3_RASGRP3_008_RASGRP3_540_UTR5:1_438_CDS:439_540_,0
ENST00000537483.1_ENSG00000184154.12_OTTHUMG00000154887.7_OTTHUMT00000396605.2_LRTOMT_018_LRTOMT_308_UTR5:1_112_CDS:113_308_,0
ENST00000556756.1_ENSG00000136305.11_OTTHUMG00000171555.3_OTTHUMT00000414122.2_CIDEB_004_CIDEB_248_CDS:1_184_UTR3:185_248_,0
ENST00000556064.1_ENSG00000188488.13_OTTHUMG00000170860.3_OTTHUMT00000410737.2_SERPINA5_015_SERPINA5_462_UTR5:1_389_CDS:390_462_,0
ENST00000467229.1_ENSG00000137210.13_OTTHUMG00000014246.3_OTTHUMT00000353733.1_TMEM14B_016_TMEM14B_483_CDS:1_178_UTR3:179_483_,0
ENST00000452877.5_ENSG00000011426.10_OTTHUMG00000023143.6_OTTHUMT00000337750.1_ANLN_010_ANLN_580_CDS:1_79_UTR3:80_580_,0
ENST00000615945.4_ENSG00000167608.11_OTTHUMG00000066485.28_OTTHUMT00000142155.4_TMC4_007_TMC4_506_CDS:1_168_UTR3:169_506_,0
ENST00000591322.1_ENSG00000010310.8_OTTHUMG00000182129.2_OTTHUMT00000459644.2_GIPR_005_GIPR_557_UTR5:1_505_CDS:506_557_,0
ENST00000565087.5_ENSG00000101307.15_OTTHUMG00000031676.10_OTTHUMT00000421427.1_SIRPB1_009_SIRPB1_907_CDS:1_234_UTR3:235_907_,0
ENST00000502276.5_ENSG00000175857.8_OTTHUMG00000131219.3_OTTHUMT00000367840.2_GAPT_002_GAPT_731_UTR5:1_525_CDS:526_731_,0
ENST00000567536.5_ENSG00000178188.14_OTTHUMG00000176590.2_OTTHUMT00000432665.2_SH2B1_009_SH2B1_484_UTR5:1_430_CDS:431_484_,0
ENST00000537387.2_ENSG00000140332.15_OTTHUMG00000172121.4_OTTHUMT00000416937.2_TLE3_024_TLE3_457_CDS:1_120_UTR3:121_457_,0
ENST00000582925.5_ENSG00000135164.18_OTTHUMG00000154135.65_OTTHUMT00000447893.2_DMTF1_033_DMTF1_770_UTR5:1_666_CDS:667_770_,0
ENST00000412979.1_ENSG00000163166.13_OTTHUMG00000131527.9_OTTHUMT00000331071.2_IWS1_015_IWS1_441_CDS:1_102_UTR3:103_441_,0
ENST00000504790.1_ENSG00000164128.6_OTTHUMG00000161371.2_OTTHUMT00000364688.2_NPY1R_004_NPY1R_559_UTR5:1_374_CDS:375_559_,0
ENST00000618933.1_ENSG00000103089.8_OTTHUMG00000137603.5_OTTHUMT00000474187.1_FA2H_005_FA2H_292_CDS:1_55_UTR3:56_292_,0
ENST00000550169.5_ENSG00000166225.8_OTTHUMG00000169373.2_OTTHUMT00000403763.2_FRS2_009_FRS2_570_UTR5:1_539_CDS:540_570_,0
ENST00000522468.1_ENSG00000147421.17_OTTHUMG00000172138.3_OTTHUMT00000376877.1_HMBOX1_012_HMBOX1_817_CDS:1_138_UTR3:139_817_,0
ENST00000449152.1_ENSG00000081320.10_OTTHUMG00000132735.5_OTTHUMT00000335196.3_STK17B_004_STK17B_567_UTR5:1_547_CDS:548_567_,0
ENST00000522078.5_ENSG00000104490.17_OTTHUMG00000164876.7_OTTHUMT00000380740.2_NCALD_008_NCALD_540_UTR5:1_497_CDS:498_540_,0
ENST00000583104.5_ENSG00000108666.9_OTTHUMG00000179585.3_OTTHUMT00000447203.1_C17orf75_011_C17orf75_452_CDS:1_292_UTR3:293_452_,0
ENST00000498565.5_ENSG00000179008.8_OTTHUMG00000140332.4_OTTHUMT00000072355.2_C14orf39_002_C14orf39_475_CDS:1_218_UTR3:219_475_,0
ENST00000477735.1_ENSG00000121879.3_OTTHUMG00000157311.3_OTTHUMT00000348478.2_PIK3CA_002_PIK3CA_245_UTR5:1_182_CDS:183_245_,0
ENST00000511038.5_ENSG00000164124.10_OTTHUMG00000162013.6_OTTHUMT00000365603.2_TMEM144_006_TMEM144_546_UTR5:1_515_CDS:516_546_,0
ENST00000485729.1_ENSG00000010704.18_OTTHUMG00000016348.3_OTTHUMT00000356212.1_HFE_024_HFE_777_CDS:1_168_UTR3:169_777_,0
ENST00000529718.1_ENSG00000254788.7_OTTHUMG00000167106.2_OTTHUMT00000393192.1_CKLF_CMTM1_003_CKLF_CMTM1_478_CDS:1_195_UTR3:196_478_,0
ENST00000541518.5_ENSG00000165621.8_OTTHUMG00000017236.5_OTTHUMT00000396434.2_OXGR1_004_OXGR1_588_UTR5:1_381_CDS:382_588_,0
ENST00000558078.5_ENSG00000103852.12_OTTHUMG00000147344.10_OTTHUMT00000416275.2_TTC23_016_TTC23_574_UTR5:1_406_CDS:407_574_,0
ENST00000361381.2_ENSG00000198886.2_____MT_ND4_201_MT_ND4_1378_CDS:1_1378_,0
ENST00000508941.5_ENSG00000168685.14_OTTHUMG00000090791.5_OTTHUMT00000367185.2_IL7R_004_IL7R_562_UTR5:1_383_CDS:384_562_,0
ENST00000614931.1_ENSG00000184226.14_OTTHUMG00000017040.5_OTTHUMT00000476999.1_PCDH9_005_PCDH9_461_CDS:1_135_UTR3:136_461_,0
ENST00000588566.5_ENSG00000184828.9_OTTHUMG00000180322.2_OTTHUMT00000450752.2_ZBTB7C_012_ZBTB7C_467_UTR5:1_422_CDS:423_467_,0
ENST00000571594.1_ENSG00000141560.14_OTTHUMG00000177846.4_OTTHUMT00000439228.1_FN3KRP_010_FN3KRP_625_CDS:1_153_UTR3:154_625_,0
ENST00000600951.1_ENSG00000163075.12_OTTHUMG00000153310.2_OTTHUMT00000464243.1_CFAP221_009_CFAP221_440_CDS:1_266_UTR3:267_440_,0
ENST00000416754.1_ENSG00000159216.18_OTTHUMG00000086299.10_OTTHUMT00000194233.4_RUNX1_004_RUNX1_346_UTR5:1_249_CDS:250_346_,0
ENST00000505420.5_ENSG00000124564.17_OTTHUMG00000014412.6_OTTHUMT00000367945.1_SLC17A3_009_SLC17A3_661_CDS:1_156_UTR3:157_661_,0
ENST00000509820.1_ENSG00000129048.6_OTTHUMG00000159768.3_OTTHUMT00000358320.1_ACKR4_002_ACKR4_424_CDS:1_63_UTR3:64_424_,0
ENST00000469039.2_ENSG00000116337.15_OTTHUMG00000011649.5_OTTHUMT00000390613.2_AMPD2_016_AMPD2_513_UTR5:1_509_CDS:510_513_,0
ENST00000589371.1_ENSG00000104881.14_OTTHUMG00000181784.2_OTTHUMT00000457583.1_PPP1R13L_009_PPP1R13L_355_CDS:1_273_UTR3:274_355_,0
ENST00000613603.1_ENSG00000103175.10_OTTHUMG00000137641.4_OTTHUMT00000474338.1_WFDC1_005_WFDC1_549_UTR5:1_28_CDS:29_229_UTR3:230_549_,0
ENST00000609447.5_ENSG00000118518.15_OTTHUMG00000015522.3_OTTHUMT00000471735.1_RNF146_009_RNF146_607_UTR5:1_297_CDS:298_426_UTR3:427_607_,0
ENST00000493380.5_ENSG00000151474.19_OTTHUMG00000017708.7_OTTHUMT00000046887.2_FRMD4A_001_FRMD4A_1149_UTR5:1_108_CDS:109_270_UTR3:271_1149_,0
ENST00000478286.2_ENSG00000122417.15_OTTHUMG00000010080.6_OTTHUMT00000027890.2_ODF2L_018_ODF2L_1650_UTR5:1_350_CDS:351_533_UTR3:534_1650_,0
ENST00000605679.5_ENSG00000176273.14_OTTHUMG00000018779.3_OTTHUMT00000468524.1_SLC35G1_005_SLC35G1_726_UTR5:1_33_CDS:34_225_UTR3:226_726_,0
ENST00000440313.2_ENSG00000184154.12_OTTHUMG00000154887.7_OTTHUMT00000396607.2_LRTOMT_020_LRTOMT_253_UTR5:1_73_CDS:74_217_UTR3:218_253_,0
ENST00000523335.1_ENSG00000120533.12_OTTHUMG00000164933.1_OTTHUMT00000381010.1_ENY2_008_ENY2_1540_UTR5:1_118_CDS:119_280_UTR3:281_1540_,0
ENST00000463082.1_ENSG00000154493.17_OTTHUMG00000019245.5_OTTHUMT00000050974.2_C10orf90_006_C10orf90_566_UTR5:1_146_CDS:147_266_UTR3:267_566_,0
ENST00000554924.1_ENSG00000165898.13_OTTHUMG00000171214.1_OTTHUMT00000412356.1_ISCA2_003_ISCA2_489_UTR5:1_10_CDS:11_193_UTR3:194_489_,0
ENST00000517877.1_ENSG00000133943.20_OTTHUMG00000164980.5_OTTHUMT00000381275.1_C14orf159_028_C14orf159_591_UTR5:1_54_CDS:55_315_UTR3:316_591_,0
ENST00000587363.1_ENSG00000171827.10_OTTHUMG00000048176.4_OTTHUMT00000458516.1_ZNF570_004_ZNF570_577_UTR5:1_306_CDS:307_441_UTR3:442_577_,0
ENST00000631130.1_ENSG00000004939.13_OTTHUMG00000156843.1___SLC4A1_202_SLC4A1_1433_UTR5:1_618_CDS:619_729_UTR3:730_1433_,0
ENST00000576122.1_ENSG00000108561.8_OTTHUMG00000177875.2_OTTHUMT00000439394.2_C1QBP_004_C1QBP_383_UTR5:1_356_CDS:357_383_,0
ENST00000583083.1_ENSG00000101670.11_OTTHUMG00000179658.4_OTTHUMT00000447545.3_LIPG_006_LIPG_505_UTR5:1_432_CDS:433_505_,0
ENST00000505503.5_ENSG00000171161.12_OTTHUMG00000040377.3_OTTHUMT00000369852.2_ZNF672_006_ZNF672_583_UTR5:1_572_CDS:573_583_,0
ENST00000438654.1_ENSG00000018699.11_OTTHUMG00000152134.4_OTTHUMT00000338479.1_TTC27_005_TTC27_297_CDS:1_216_UTR3:217_297_,0
ENST00000596117.5_ENSG00000179213.13_OTTHUMG00000182881.3_OTTHUMT00000464166.2_SIGLECL1_007_SIGLECL1_503_UTR5:1_464_CDS:465_503_,0
ENST00000547586.5_ENSG00000139531.12_OTTHUMG00000128503.5_OTTHUMT00000407585.2_SUOX_017_SUOX_556_UTR5:1_428_CDS:429_556_,0
ENST00000526846.1_ENSG00000171316.11_OTTHUMG00000165332.4_OTTHUMT00000383469.2_CHD7_004_CHD7_500_UTR5:1_402_CDS:403_500_,0
ENST00000597111.5_ENSG00000182986.12_OTTHUMG00000182797.3_OTTHUMT00000463776.2_ZNF320_006_ZNF320_552_UTR5:1_475_CDS:476_552_,0
ENST00000633432.1_ENSG00000184831.13_OTTHUMG00000021259.5_OTTHUMT00000487946.1_APOO_007_APOO_437_CDS:1_148_UTR3:149_437_,0
ENST00000433484.2_ENSG00000123485.11_OTTHUMG00000059125.11_OTTHUMT00000131000.3_HJURP_005_HJURP_823_CDS:1_206_UTR3:207_823_,0
ENST00000590148.1_ENSG00000231256.7_OTTHUMG00000180890.2_OTTHUMT00000453509.1_C17orf105_002_C17orf105_520_CDS:1_175_UTR3:176_520_,0
ENST00000431243.5_ENSG00000177000.10_OTTHUMG00000002277.2_OTTHUMT00000006543.1_MTHFR_006_MTHFR_870_UTR5:1_781_CDS:782_870_,0
ENST00000550628.5_ENSG00000091039.16_OTTHUMG00000169876.2_OTTHUMT00000406369.2_OSBPL8_008_OSBPL8_561_UTR5:1_476_CDS:477_561_,0
ENST00000533794.5_ENSG00000166012.14_OTTHUMG00000167451.4_OTTHUMT00000394659.2_TAF1D_013_TAF1D_505_CDS:1_79_UTR3:80_505_,0
ENST00000497603.2_ENSG00000130150.11_OTTHUMG00000021170.2_OTTHUMT00000055839.2_MOSPD2_003_MOSPD2_775_CDS:1_120_UTR3:121_775_,0
ENST00000554667.1_ENSG00000033170.16_OTTHUMG00000142818.3_OTTHUMT00000412054.2_FUT8_012_FUT8_632_UTR5:1_493_CDS:494_632_,0
ENST00000459682.1_ENSG00000154175.16_OTTHUMG00000159094.6_OTTHUMT00000353269.2_ABI3BP_011_ABI3BP_251_CDS:1_251_,0
ENST00000437402.5_ENSG00000114796.15_OTTHUMG00000156911.5_OTTHUMT00000346598.2_KLHL24_007_KLHL24_563_UTR5:1_381_CDS:382_563_,0
ENST00000574674.1_ENSG00000006194.9_OTTHUMG00000129323.3_OTTHUMT00000437564.1_ZNF263_010_ZNF263_691_CDS:1_156_UTR3:157_691_,0
ENST00000477627.2_ENSG00000180488.14_OTTHUMG00000009766.5_OTTHUMT00000097546.3_FAM73A_003_FAM73A_500_UTR5:1_300_CDS:301_500_,0
ENST00000472383.1_ENSG00000168827.14_OTTHUMG00000158804.4_OTTHUMT00000352280.1_GFM1_010_GFM1_656_CDS:1_52_UTR3:53_656_,0
ENST00000573565.1_ENSG00000072210.18_OTTHUMG00000059471.7_OTTHUMT00000441029.2_ALDH3A2_013_ALDH3A2_577_CDS:1_176_UTR3:177_577_,0
ENST00000557402.1_ENSG00000170633.16_OTTHUMG00000171524.3_OTTHUMT00000413895.2_RNF34_010_RNF34_431_UTR5:1_318_CDS:319_431_,0
ENST00000424110.1_ENSG00000055917.15_OTTHUMG00000122098.4_OTTHUMT00000323924.2_PUM2_009_PUM2_546_UTR5:1_442_CDS:443_546_,0
ENST00000556377.1_ENSG00000053770.11_OTTHUMG00000140318.5_OTTHUMT00000412922.1_AP5M1_009_AP5M1_466_CDS:1_180_UTR3:181_466_,0
ENST00000546509.5_ENSG00000087502.17_OTTHUMG00000169322.2_OTTHUMT00000403494.1_ERGIC2_006_ERGIC2_308_CDS:1_172_UTR3:173_308_,0
ENST00000561721.6_ENSG00000129657.14_OTTHUMG00000177311.12_OTTHUMT00000436237.2_SEC14L1_013_SEC14L1_637_UTR5:1_595_CDS:596_637_,0
ENST00000361851.1_ENSG00000228253.1_____MT_ATP8_201_MT_ATP8_207_CDS:1_207_,0
ENST00000434148.1_ENSG00000075711.20_OTTHUMG00000047972.11_OTTHUMT00000109229.3_DLG1_004_DLG1_309_UTR5:1_202_CDS:203_309_,0
ENST00000518635.1_ENSG00000173273.15_OTTHUMG00000090481.3_OTTHUMT00000375041.2_TNKS_008_TNKS_503_CDS:1_207_UTR3:208_503_,0
ENST00000414326.1_ENSG00000066248.14_OTTHUMG00000133272.16_OTTHUMT00000330270.1_NGEF_010_NGEF_460_CDS:1_293_UTR3:294_460_,0
ENST00000498288.1_ENSG00000138031.14_OTTHUMG00000094765.6_OTTHUMT00000324652.2_ADCY3_009_ADCY3_887_CDS:1_148_UTR3:149_887_,0
ENST00000417645.1_ENSG00000171227.6_OTTHUMG00000153304.4_OTTHUMT00000330639.2_TMEM37_003_TMEM37_522_UTR5:1_322_CDS:323_522_,0
ENST00000414928.1_ENSG00000198130.14_OTTHUMG00000132673.6_OTTHUMT00000334940.1_HIBCH_005_HIBCH_202_CDS:1_159_UTR3:160_202_,0
ENST00000450560.1_ENSG00000115568.15_OTTHUMG00000154736.2_OTTHUMT00000336839.2_ZNF142_007_ZNF142_373_UTR5:1_293_CDS:294_373_,0
ENST00000616800.4_ENSG00000188690.12_OTTHUMG00000019236.5_OTTHUMT00000473392.1_UROS_012_UROS_441_CDS:1_205_UTR3:206_441_,0
ENST00000419059.1_ENSG00000135917.13_OTTHUMG00000133185.4_OTTHUMT00000331614.2_SLC19A3_007_SLC19A3_852_UTR5:1_659_CDS:660_852_,0
ENST00000546983.1_ENSG00000136352.17_OTTHUMG00000140225.7_OTTHUMT00000409561.1_NKX2_1_005_NKX2_1_653_UTR5:1_550_CDS:551_653_,0
ENST00000514236.1_ENSG00000151834.15_OTTHUMG00000044266.8_OTTHUMT00000363657.1_GABRA2_012_GABRA2_605_CDS:1_171_UTR3:172_605_,0
ENST00000524213.5_ENSG00000147408.14_OTTHUMG00000130827.4_OTTHUMT00000375212.2_CSGALNACT1_009_CSGALNACT1_554_UTR5:1_511_CDS:512_554_,0
ENST00000514272.2_ENSG00000169609.13_OTTHUMG00000160473.10_OTTHUMT00000419607.1_C15orf40_014_C15orf40_457_CDS:1_258_UTR3:259_457_,0
ENST00000454124.1_ENSG00000115504.14_OTTHUMG00000129453.6_OTTHUMT00000326702.3_EHBP1_015_EHBP1_329_CDS:1_329_,0
ENST00000461369.6_ENSG00000138303.17_OTTHUMG00000018434.4_OTTHUMT00000048576.2_ASCC1_007_ASCC1_640_CDS:1_211_UTR3:212_640_,0
ENST00000590991.1_ENSG00000225190.8_OTTHUMG00000179074.5_OTTHUMT00000451314.2_PLEKHM1_018_PLEKHM1_327_CDS:1_138_UTR3:139_327_,0
ENST00000427787.5_ENSG00000131591.17_OTTHUMG00000000745.9_OTTHUMT00000327127.2_C1orf159_016_C1orf159_575_UTR5:1_383_CDS:384_575_,0
ENST00000508707.5_ENSG00000163697.16_OTTHUMG00000160416.10_OTTHUMT00000362058.2_APBB2_018_APBB2_639_UTR5:1_434_CDS:435_639_,0
ENST00000506187.1_ENSG00000136457.9_OTTHUMG00000162129.3_OTTHUMT00000367594.1_CHAD_005_CHAD_594_CDS:1_128_UTR3:129_594_,0
ENST00000472825.2_ENSG00000064886.13_OTTHUMG00000012174.8_OTTHUMT00000098101.2_CHI3L2_010_CHI3L2_339_CDS:1_129_UTR3:130_339_,0
ENST00000577221.1_ENSG00000017797.11_OTTHUMG00000131596.4_OTTHUMT00000442870.3_RALBP1_004_RALBP1_503_UTR5:1_492_CDS:493_503_,0
ENST00000549474.1_ENSG00000136011.14_OTTHUMG00000170056.1_OTTHUMT00000407090.1_STAB2_002_STAB2_310_CDS:1_102_UTR3:103_310_,0
ENST00000454789.5_ENSG00000145012.12_OTTHUMG00000156387.4_OTTHUMT00000344036.2_LPP_007_LPP_343_UTR5:1_146_CDS:147_343_,0
ENST00000586967.1_ENSG00000179218.13_OTTHUMG00000180574.2_OTTHUMT00000451957.1_CALR_007_CALR_394_CDS:1_41_UTR3:42_394_,0
ENST00000531665.5_ENSG00000133794.17_OTTHUMG00000150623.7_OTTHUMT00000386192.2_ARNTL_011_ARNTL_390_UTR5:1_208_CDS:209_390_,0
ENST00000455875.5_ENSG00000177917.10_OTTHUMG00000131901.4_OTTHUMT00000333578.2_ARL6IP6_003_ARL6IP6_479_CDS:1_201_UTR3:202_479_,0
ENST00000440143.1_ENSG00000132330.16_OTTHUMG00000133336.4_OTTHUMT00000328627.1_SCLY_021_SCLY_415_CDS:1_179_UTR3:180_415_,0
ENST00000457956.1_ENSG00000154640.14_OTTHUMG00000074501.3_OTTHUMT00000158197.2_BTG3_003_BTG3_511_UTR5:1_373_CDS:374_511_,0
ENST00000574982.1_ENSG00000169347.16_OTTHUMG00000131489.3_OTTHUMT00000436924.1_GP2_010_GP2_388_CDS:1_128_UTR3:129_388_,0
ENST00000563157.1_ENSG00000205078.5_OTTHUMG00000176809.1_OTTHUMT00000433891.1_SYCE1L_003_SYCE1L_213_CDS:1_75_UTR3:76_213_,0
ENST00000454747.1_ENSG00000119335.16_OTTHUMG00000020755.3_OTTHUMT00000326975.2_SET_009_SET_235_UTR5:1_139_CDS:140_235_,0
ENST00000526265.5_ENSG00000137500.9_OTTHUMG00000167078.2_OTTHUMT00000392948.1_CCDC90B_005_CCDC90B_1433_UTR5:1_16_CDS:17_190_UTR3:191_1433_,0
ENST00000524215.5_ENSG00000079102.16_OTTHUMG00000164066.6_OTTHUMT00000377362.1_RUNX1T1_014_RUNX1T1_565_UTR5:1_142_CDS:143_349_UTR3:350_565_,0
ENST00000447698.5_ENSG00000082146.12_OTTHUMG00000132831.6_OTTHUMT00000336954.1_STRADB_005_STRADB_576_UTR5:1_300_CDS:301_414_UTR3:415_576_,0
ENST00000513128.5_ENSG00000250361.6_OTTHUMG00000161404.4_OTTHUMT00000364796.1_GYPB_006_GYPB_360_UTR5:1_37_CDS:38_214_UTR3:215_360_,0
ENST00000427127.1_ENSG00000128655.16_OTTHUMG00000154188.7_OTTHUMT00000334320.1_PDE11A_008_PDE11A_619_UTR5:1_361_CDS:362_472_UTR3:473_619_,0
ENST00000509434.5_ENSG00000145414.8_OTTHUMG00000161370.3_OTTHUMT00000364728.1_NAF1_006_NAF1_385_UTR5:1_53_CDS:54_182_UTR3:183_385_,0
ENST00000588038.5_ENSG00000141431.9_OTTHUMG00000178395.7_OTTHUMT00000441871.2_ASXL3_009_ASXL3_572_UTR5:1_99_CDS:100_159_UTR3:160_572_,0
ENST00000341918.4_ENSG00000189377.8_OTTHUMG00000182817.1_OTTHUMT00000463873.1_CXCL17_002_CXCL17_748_UTR5:1_20_CDS:21_209_UTR3:210_748_,0
ENST00000460065.2_ENSG00000179902.12_OTTHUMG00000011735.3_OTTHUMT00000032418.2_C1orf194_003_C1orf194_418_UTR5:1_68_CDS:69_215_UTR3:216_418_,0
ENST00000584040.1_ENSG00000174448.8_OTTHUMG00000132702.5_OTTHUMT00000447974.1_STARD6_004_STARD6_660_UTR5:1_237_CDS:238_465_UTR3:466_660_,0
ENST00000623993.1_ENSG00000279530.1_____AC092881.1_201_AC092881.1_2598_UTR5:1_2220_CDS:2221_2577_UTR3:2578_2598_,0
ENST00000542254.5_ENSG00000013725.14_OTTHUMG00000167823.2_OTTHUMT00000396451.1_CD6_009_CD6_547_UTR5:1_130_CDS:131_247_UTR3:248_547_,0
ENST00000422422.5_ENSG00000197343.10_OTTHUMG00000185968.2_OTTHUMT00000344936.1_ZNF655_016_ZNF655_782_UTR5:1_89_CDS:90_242_UTR3:243_782_,0
ENST00000454918.1_ENSG00000173699.15_OTTHUMG00000133221.4_OTTHUMT00000333438.1_SPATA3_004_SPATA3_332_UTR5:1_64_CDS:65_178_UTR3:179_332_,0
ENST00000510129.5_ENSG00000109332.19_OTTHUMG00000131119.16_OTTHUMT00000363557.1_UBE2D3_028_UBE2D3_582_UTR5:1_224_CDS:225_332_UTR3:333_582_,0
ENST00000569500.5_ENSG00000125144.13_OTTHUMG00000133275.2_OTTHUMT00000434022.1_MT1G_004_MT1G_305_UTR5:1_41_CDS:42_161_UTR3:162_305_,0
ENST00000568073.5_ENSG00000169752.16_OTTHUMG00000142917.3_OTTHUMT00000420845.1_NRG4_007_NRG4_1007_UTR5:1_57_CDS:58_168_UTR3:169_1007_,0
ENST00000544994.5_ENSG00000111215.11_OTTHUMG00000168522.5_OTTHUMT00000400048.1_PRR4_005_PRR4_326_UTR5:1_33_CDS:34_231_UTR3:232_326_,0
ENST00000409576.1_ENSG00000124839.12_OTTHUMG00000133299.5_OTTHUMT00000328775.1_RAB17_007_RAB17_466_UTR5:1_197_CDS:198_359_UTR3:360_466_,0
ENST00000461083.1_ENSG00000066185.12_OTTHUMG00000007333.2_OTTHUMT00000019172.2_ZMYND12_003_ZMYND12_417_UTR5:1_14_CDS:15_149_UTR3:150_417_,0
ENST00000586731.1_ENSG00000183077.15_OTTHUMG00000153957.4_OTTHUMT00000438866.1_AFMID_015_AFMID_550_UTR5:1_21_CDS:22_135_UTR3:136_550_,0
ENST00000487640.5_ENSG00000169764.14_OTTHUMG00000129513.8_OTTHUMT00000353870.1_UGP2_016_UGP2_566_UTR5:1_115_CDS:116_274_UTR3:275_566_,0
ENST00000463100.5_ENSG00000137210.13_OTTHUMG00000014246.3_OTTHUMT00000353730.1_TMEM14B_013_TMEM14B_502_UTR5:1_115_CDS:116_223_UTR3:224_502_,0
ENST00000545075.2_ENSG00000256045.2_OTTHUMG00000184991.2_OTTHUMT00000469411.2_MTRNR2L10_001_MTRNR2L10_1530_UTR5:1_926_CDS:927_1001_UTR3:1002_1530_,0
ENST00000504320.5_ENSG00000164265.8_OTTHUMG00000129729.2_OTTHUMT00000373316.1_SCGB3A2_002_SCGB3A2_440_UTR5:1_153_CDS:154_300_UTR3:301_440_,0
ENST00000590619.1_ENSG00000130816.14_OTTHUMG00000180397.2_OTTHUMT00000451189.2_DNMT1_005_DNMT1_231_CDS:1_231_,0
ENST00000456590.5_ENSG00000091073.19_OTTHUMG00000162594.3_OTTHUMT00000341080.3_DTX2_011_DTX2_569_UTR5:1_494_CDS:495_569_,0
ENST00000411792.1_ENSG00000163918.10_OTTHUMG00000156515.8_OTTHUMT00000344474.8_RFC4_004_RFC4_560_UTR5:1_429_CDS:430_560_,0
ENST00000518013.5_ENSG00000156831.7_OTTHUMG00000164993.4_OTTHUMT00000381422.2_NSMCE2_006_NSMCE2_405_UTR5:1_271_CDS:272_405_,0
ENST00000512060.1_ENSG00000072518.20_OTTHUMG00000160504.7_OTTHUMT00000360864.2_MARK2_005_MARK2_411_UTR5:1_229_CDS:230_411_,0
ENST00000496533.5_ENSG00000165209.18_OTTHUMG00000020636.3_OTTHUMT00000053986.2_STRBP_005_STRBP_657_CDS:1_270_UTR3:271_657_,0
ENST00000601063.1_ENSG00000121413.12_OTTHUMG00000183451.2_OTTHUMT00000466719.2_ZSCAN18_010_ZSCAN18_558_UTR5:1_523_CDS:524_558_,0
ENST00000561614.5_ENSG00000103121.8_OTTHUMG00000137625.5_OTTHUMT00000432282.1_CMC2_006_CMC2_683_CDS:1_164_UTR3:165_683_,0
ENST00000522361.1_ENSG00000153310.18_OTTHUMG00000164805.4_OTTHUMT00000380403.2_FAM49B_017_FAM49B_367_UTR5:1_230_CDS:231_367_,0
ENST00000560783.1_ENSG00000140471.16_OTTHUMG00000149865.12_OTTHUMT00000418033.2_LINS1_016_LINS1_511_CDS:1_208_UTR3:209_511_,0
ENST00000595538.5_ENSG00000282246.1_OTTHUMG00000017701.6_OTTHUMT00000460980.1_RP11_295P9.13_001_RP11_295P9.13_732_CDS:1_104_UTR3:105_732_,0
ENST00000465739.5_ENSG00000118855.18_OTTHUMG00000158835.7_OTTHUMT00000352374.2_MFSD1_012_MFSD1_639_UTR5:1_529_CDS:530_639_,0
ENST00000562374.1_ENSG00000065457.10_OTTHUMG00000137611.4_OTTHUMT00000435507.2_ADAT1_005_ADAT1_582_UTR5:1_551_CDS:552_582_,0
ENST00000447034.1_ENSG00000116833.13_OTTHUMG00000035635.5_OTTHUMT00000086500.2_NR5A2_004_NR5A2_213_CDS:1_213_,0
ENST00000530637.1_ENSG00000187954.12_OTTHUMG00000165171.3_OTTHUMT00000382448.2_CYHR1_008_CYHR1_581_UTR5:1_453_CDS:454_581_,0
ENST00000434615.2_ENSG00000077157.21_OTTHUMG00000041393.6_OTTHUMT00000357878.2_PPP1R12B_015_PPP1R12B_380_CDS:1_63_UTR3:64_380_,0
ENST00000502478.1_ENSG00000184305.14_OTTHUMG00000160950.5_OTTHUMT00000363342.1_CCSER1_008_CCSER1_744_CDS:1_224_UTR3:225_744_,0
ENST00000613545.1_ENSG00000182247.9_OTTHUMG00000130482.5___UBE2E2_201_UBE2E2_282_CDS:1_282_,0
